GO_Type	Slim_GO_ID	Slim_GO_Name	Input_Accession	Input_GOID	Input_GO_Name
P	GO:0009987	cellular process	XM_004501420	GO:0051603	proteolysis involved in cellular protein catabolic process
P	GO:0009987	cellular process	XM_004507308	GO:0051083	'de novo' cotranslational protein folding
P	GO:0009987	cellular process	XM_004507327	GO:0042631	cellular response to water deprivation
P	GO:0009987	cellular process	XM_004486045	GO:0006542	glutamine biosynthetic process
P	GO:0009987	cellular process	XM_027336267	GO:0046496	nicotinamide nucleotide metabolic process
P	GO:0009987	cellular process	XM_004485625	GO:0048544	recognition of pollen
P	GO:0009987	cellular process	XM_004485624	GO:0048544	recognition of pollen
P	GO:0009987	cellular process	XM_027335979	GO:0048544	recognition of pollen
P	GO:0009987	cellular process	XM_004507360	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins
P	GO:0009987	cellular process	XM_004489595	GO:0098655	cation transmembrane transport
P	GO:0009987	cellular process	XM_004511231	GO:0007020	microtubule nucleation
P	GO:0009987	cellular process	XM_004486167	GO:0071423	malate transmembrane transport
P	GO:0009987	cellular process	XM_004485661	GO:0002181	cytoplasmic translation
P	GO:0009987	cellular process	XM_004485719	GO:0002181	cytoplasmic translation
P	GO:0009987	cellular process	XM_004507358	GO:0034219	carbohydrate transmembrane transport
P	GO:0009987	cellular process	XM_004496851	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0009987	cellular process	XM_004485662	GO:0006308	DNA catabolic process
P	GO:0009987	cellular process	XM_027332855	GO:0015074	DNA integration
P	GO:0009987	cellular process	XM_004485722	GO:0071555	cell wall organization
P	GO:0009987	cellular process	XM_004506007	GO:0071555	cell wall organization
P	GO:0009987	cellular process	XM_004507357	GO:0071555	cell wall organization
P	GO:0009987	cellular process	XM_004485719	GO:0002128	tRNA nucleoside ribose methylation
P	GO:0009987	cellular process	XM_012713103	GO:0051013	microtubule severing
P	GO:0009987	cellular process	XM_004507344	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
P	GO:0009987	cellular process	XM_004485720	GO:0006511	ubiquitin-dependent protein catabolic process
P	GO:0009987	cellular process	XM_004485962	GO:0006511	ubiquitin-dependent protein catabolic process
P	GO:0009987	cellular process	XM_004486056	GO:2000762	regulation of phenylpropanoid metabolic process
P	GO:0009987	cellular process	XM_004486455	GO:0009052	pentose-phosphate shunt, non-oxidative branch
P	GO:0009987	cellular process	XM_004489555	GO:0006281	DNA repair
P	GO:0009987	cellular process	XM_004485697	GO:0008380	RNA splicing
P	GO:0009987	cellular process	XM_004485663	GO:1902475	L-alpha-amino acid transmembrane transport
P	GO:0009987	cellular process	XM_004489525	GO:1902475	L-alpha-amino acid transmembrane transport
P	GO:0009987	cellular process	XM_004485655	GO:0006887	exocytosis
P	GO:0009987	cellular process	XM_027330155	GO:0006338	chromatin remodeling
P	GO:0009987	cellular process	XM_004485686	GO:0006338	chromatin remodeling
P	GO:0009987	cellular process	XM_004485992	GO:0006338	chromatin remodeling
P	GO:0009987	cellular process	XM_004511221	GO:0006338	chromatin remodeling
P	GO:0009987	cellular process	XM_004511228	GO:0006338	chromatin remodeling
P	GO:0009987	cellular process	XM_004496851	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0009987	cellular process	XM_004485784	GO:0030488	tRNA methylation
P	GO:0009987	cellular process	XM_004486452	GO:0000082	G1/S transition of mitotic cell cycle
P	GO:0009987	cellular process	XM_004496851	GO:0006417	regulation of translation
P	GO:0009987	cellular process	XM_004489555	GO:0006310	DNA recombination
P	GO:0009987	cellular process	XM_027332855	GO:0006310	DNA recombination
P	GO:0009987	cellular process	XM_004506047	GO:0010158	abaxial cell fate specification
P	GO:0009987	cellular process	XM_004485718	GO:0009451	RNA modification
P	GO:0009987	cellular process	XM_004485808	GO:0009451	RNA modification
P	GO:0009987	cellular process	XM_004485818	GO:0009451	RNA modification
P	GO:0009987	cellular process	XM_004485813	GO:0015995	chlorophyll biosynthetic process
P	GO:0009987	cellular process	XM_004485775	GO:0005980	glycogen catabolic process
P	GO:0009987	cellular process	XM_004494921	GO:0009113	purine nucleobase biosynthetic process
P	GO:0009987	cellular process	XM_004485801	GO:0000162	tryptophan biosynthetic process
P	GO:0009987	cellular process	XM_012713103	GO:0007019	microtubule depolymerization
P	GO:0009987	cellular process	XM_004511214	GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
P	GO:0009987	cellular process	XM_004486076	GO:0010498	proteasomal protein catabolic process
P	GO:0009987	cellular process	XM_004489892	GO:0045332	phospholipid translocation
P	GO:0009987	cellular process	XM_004485801	GO:0000105	histidine biosynthetic process
P	GO:0009987	cellular process	XM_004510355	GO:0034440	lipid oxidation
P	GO:0009987	cellular process	XM_004507308	GO:0061077	chaperone-mediated protein folding
P	GO:0009987	cellular process	XM_027335936	GO:2000640	positive regulation of SREBP signaling pathway
P	GO:0009987	cellular process	XM_004485650	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485700	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485711	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485743	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485755	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485756	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485787	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485799	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485802	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485803	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004486214	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485922	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004485946	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004486254	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004486451	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_027332042	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004489663	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004489894	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004489951	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004494920	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_012716776	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004505336	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_027335208	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004507396	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_004510172	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_012718672	GO:0006355	regulation of transcription, DNA-templated
P	GO:0009987	cellular process	XM_027336133	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004485778	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004485923	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004486452	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004497619	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004497830	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004501431	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004502143	GO:0006357	regulation of transcription by RNA polymerase II
P	GO:0009987	cellular process	XM_004485693	GO:0030148	sphingolipid biosynthetic process
P	GO:0009987	cellular process	XM_004485655	GO:0006886	intracellular protein transport
P	GO:0009987	cellular process	XM_004485707	GO:0006886	intracellular protein transport
P	GO:0009987	cellular process	XM_004489804	GO:0006886	intracellular protein transport
P	GO:0009987	cellular process	XM_004505733	GO:0042744	hydrogen peroxide catabolic process
P	GO:0009987	cellular process	XM_004489522	GO:0009051	pentose-phosphate shunt, oxidative branch
P	GO:0009987	cellular process	XM_004490153	GO:0009051	pentose-phosphate shunt, oxidative branch
P	GO:0009987	cellular process	XM_004489861	GO:0046856	phosphatidylinositol dephosphorylation
P	GO:0009987	cellular process	XM_004507349	GO:0016024	CDP-diacylglycerol biosynthetic process
P	GO:0009987	cellular process	XM_004496851	GO:0000056	ribosomal small subunit export from nucleus
P	GO:0009987	cellular process	XM_027336271	GO:0009987	cellular process
P	GO:0009987	cellular process	XM_027332609	GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation
P	GO:0009987	cellular process	XM_004486452	GO:0051445	regulation of meiotic cell cycle
P	GO:0009987	cellular process	XM_004507452	GO:0006527	arginine catabolic process
P	GO:0009987	cellular process	XM_004486229	GO:2000022	regulation of jasmonic acid mediated signaling pathway
P	GO:0009987	cellular process	XM_004492771	GO:0010315	auxin efflux
P	GO:0009987	cellular process	XM_004507449	GO:0001188	RNA polymerase I preinitiation complex assembly
P	GO:0009987	cellular process	XM_004485923	GO:0042793	plastid transcription
P	GO:0009987	cellular process	XM_004507357	GO:0080147	root hair cell development
P	GO:0009987	cellular process	XM_004489635	GO:0007010	cytoskeleton organization
P	GO:0009987	cellular process	XM_004507368	GO:0007010	cytoskeleton organization
P	GO:0009987	cellular process	XM_004485655	GO:0006906	vesicle fusion
P	GO:0009987	cellular process	XM_004504439	GO:0000160	phosphorelay signal transduction system
P	GO:0009987	cellular process	XM_004508759	GO:0000160	phosphorelay signal transduction system
P	GO:0009987	cellular process	XM_004508616	GO:0006265	DNA topological change
P	GO:0009987	cellular process	XM_004498485	GO:0006261	DNA-dependent DNA replication
P	GO:0009987	cellular process	XM_004510355	GO:0031408	oxylipin biosynthetic process
P	GO:0009987	cellular process	XM_004507344	GO:0050992	dimethylallyl diphosphate biosynthetic process
P	GO:0009987	cellular process	XM_004485802	GO:0009873	ethylene-activated signaling pathway
P	GO:0009987	cellular process	XM_004485803	GO:0009873	ethylene-activated signaling pathway
P	GO:0009987	cellular process	XM_027330451	GO:0000245	spliceosomal complex assembly
P	GO:0009987	cellular process	XM_004511226	GO:0019432	triglyceride biosynthetic process
P	GO:0009987	cellular process	XM_004489892	GO:0048194	Golgi vesicle budding
P	GO:0009987	cellular process	XM_004485732	GO:0002191	cap-dependent translational initiation
P	GO:0009987	cellular process	XM_027335517	GO:0031640	killing of cells of another organism
P	GO:0009987	cellular process	XM_004485805	GO:0034220	ion transmembrane transport
P	GO:0009987	cellular process	XM_004485692	GO:0000256	allantoin catabolic process
P	GO:0009987	cellular process	XM_004494959	GO:0006405	RNA export from nucleus
P	GO:0009987	cellular process	XM_004486442	GO:0032508	DNA duplex unwinding
P	GO:0009987	cellular process	XM_004505640	GO:0006913	nucleocytoplasmic transport
P	GO:0009987	cellular process	XM_004507326	GO:0043248	proteasome assembly
P	GO:0009987	cellular process	XM_004507308	GO:0043335	protein unfolding
P	GO:0009987	cellular process	XM_004485824	GO:0000028	ribosomal small subunit assembly
P	GO:0009987	cellular process	XM_004494921	GO:0006164	purine nucleotide biosynthetic process
P	GO:0009987	cellular process	XM_004507264	GO:0035556	intracellular signal transduction
P	GO:0009987	cellular process	XM_004489591	GO:0070897	transcription preinitiation complex assembly
P	GO:0009987	cellular process	XM_004506007	GO:0010411	xyloglucan metabolic process
P	GO:0009987	cellular process	XM_004507263	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
P	GO:0009987	cellular process	XM_004494384	GO:0001676	long-chain fatty acid metabolic process
P	GO:0009987	cellular process	XM_004507329	GO:0001676	long-chain fatty acid metabolic process
P	GO:0009987	cellular process	XM_004485858	GO:0009755	hormone-mediated signaling pathway
P	GO:0009987	cellular process	XM_004485635	GO:1901642	nucleoside transmembrane transport
P	GO:0009987	cellular process	XM_027332645	GO:1901642	nucleoside transmembrane transport
P	GO:0009987	cellular process	XM_012714161	GO:0005978	glycogen biosynthetic process
P	GO:0009987	cellular process	XM_004507405	GO:0005978	glycogen biosynthetic process
P	GO:0009987	cellular process	XM_004485663	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_004485787	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_004485922	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_012712696	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_004489525	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_004489528	GO:0009734	auxin-activated signaling pathway
P	GO:0009987	cellular process	XM_004501432	GO:0008652	cellular amino acid biosynthetic process
P	GO:0009987	cellular process	XM_004485777	GO:0051085	chaperone cofactor-dependent protein refolding
P	GO:0009987	cellular process	XM_004489906	GO:0051085	chaperone cofactor-dependent protein refolding
P	GO:0009987	cellular process	XM_004511223	GO:0006401	RNA catabolic process
P	GO:0009987	cellular process	XM_004502973	GO:0098869	cellular oxidant detoxification
P	GO:0009987	cellular process	XM_004505733	GO:0098869	cellular oxidant detoxification
P	GO:0009987	cellular process	XM_004511228	GO:0045003	double-strand break repair via synthesis-dependent strand annealing
P	GO:0009987	cellular process	XM_004496603	GO:0006413	translational initiation
P	GO:0009987	cellular process	XM_004511214	GO:0006413	translational initiation
P	GO:0009987	cellular process	XM_004507301	GO:0042254	ribosome biogenesis
P	GO:0009987	cellular process	XM_004510192	GO:0006621	protein retention in ER lumen
P	GO:0009987	cellular process	XM_004507434	GO:0007018	microtubule-based movement
P	GO:0009987	cellular process	XM_012717796	GO:0007018	microtubule-based movement
